"";"PA";"PB";"Pl";"Pb";"BA";"BB";"Bl";"Bb";"Pmae";"Bmae"
"85";0,999899930233619;0,181064416252553;1,18755137142425;0,717346254527456;0,845030740270858;0,240896839598473;0,0920630419266371;0,0101002323199901;85,3363796360631;0,206369776355855
"86";0,999899924670524;0,168701688228982;1,18351162188467;0,718661547494998;0,8479197775949;0,250136257043431;0,0920639251960884;0,0101005683750682;85,3363796360631;0,206369776355855
"87";0,999899982603701;0,168695841427865;1,18148086403897;0,718992710736036;0,847306056836203;0,250102075052485;0,0920641710552165;0,0101003317422279;85,3363796360631;0,206369776355855
"88";0,975452846904513;0,157180348074407;1,26140183562871;0,786947101168413;0,845947842626397;0,24317227381679;0,0920571852092442;0,010107222064018;85,3363796360631;0,206369776355855
"89";0,999899411144574;0,168335950886302;1,39880162034546;0,649588435985728;0,939926071755712;0,2398732506566;0,0920641050067278;0,0101003254756871;85,3363796360631;0,206369776355855
"90";0,999899992351755;0,168852586148573;1,22695853360341;0,727452941520087;0,955244248233564;0,256392878985863;0,092043035675874;0,0100947649756639;85,3363796360631;0,206369776355855
"91";0,996446849422195;0,181744112671078;1,55744393902153;0,490946279235238;0,848842284259503;0,250133628230551;0,0919324860663596;0,0100858608988691;85,3363796360631;0,206369776355855
"92";0,999899956416345;0,18108364393409;1,575330353487;0,473062006564221;0,853156905353431;0,250489454450008;0,0904601152313391;0,0113877157105818;85,3363796360631;0,206369776355855
"93";0,999852025537772;0,159572173348914;1,30507782921658;0,743312624056609;0,847922299185761;0,250123093122005;0,0920613912769082;0,0101030049618436;85,3363796360631;0,206369776355855
"94";0,999899991840455;0,164051807697532;1,31452679985009;0,745166667489852;0,848092793930721;0,250810306119006;0,0920628961109329;0,0101002551872184;85,3363796360631;0,206369776355855
"95";0,991919656345956;0,135684737898517;1,30507690410753;0,743312213396598;0,978594946523427;0,259042310557256;0,0920640296057352;0,010100306142269;85,3363796360631;0,206369776355855
"96";0,999899914008844;0,128386180363386;0,979999972482278;1,0488610855516;0,84327878962713;0,236412304800668;0,0901366028656752;0,0112918613773623;85,3363796360631;0,206369776355855
"97";0,999899993904909;0,174928911173599;1,73352809613572;0,314864750088041;0,982643702286254;0,239511220833519;0,092070630683782;0,0101021703793209;85,3363796360631;0,206369776355855
"98";0,999899772778587;0,163985686792372;1,19728812535447;0,851101833593156;0,978594946523427;0,259042310557256;0,0920640296057352;0,010100306142269;85,3363796360631;0,206369776355855
"99";0,999899882518375;0,162289656664196;1,30120528034848;0,74718474785773;0,978190046977222;0,258992484589525;0,0920780214052981;0,0101046475783804;85,3363796360631;0,206369776355855
"100";0,999881030165418;0,181086606096176;1,20406323754147;0,720993925219055;0,971885384228952;0,258098425003519;0,0920641612198631;0,010100362389466;85,3363796360631;0,206369776355855
"101";0,999899933255559;0,168773079879355;1,21247689599255;0,724525272358157;0,847920976742816;0,250128398061351;0,0920641315253568;0,0101003595155751;85,3363796360631;0,206369776355855
"102";0,99939028817916;0,181183723544929;1,21290644777444;0,753728978536104;0,880578654303253;0,25138322210452;0,0925530521945373;0,00984803082017104;85,3363796360631;0,206369776355855
"103";0,998548631832236;0,16798116430376;1,20684206897282;0,841547891775245;0,990724095537721;0,260474923885168;0,0919097021948002;0,0102575338499565;85,3363796360631;0,206369776355855
"104";0,999899987664182;0,1588135144225;1,30249852188928;0,742822513526574;0,973057402262967;0,245066112258413;0,0920640562569854;0,0101004426165469;85,3363796360631;0,206369776355855
"105";0,999899764209424;0,161018025999963;1,30507738708028;0,743312890640563;0,906646413409907;0,240950529624789;0,0920639832186454;0,0101003936159664;85,3363796360631;0,206369776355855
